X;Y;Z;Alteration;Au (gr/ton);Ag (gr/ton);Mineralization_d;Mineralization
41361.65386;802960.7421;432.9420896;2;1.932;18.05333334;Oxido;1
41362.19515;802960.5766;432.4500453;2;0.44346668;6.98666666;Oxido;1
41360.25995;802974.3067;441.5845398;1;0.92981132;11.55471698;Oxido;1
41360.81572;802974.141;441.0978321;1;1.23652832;17.40377358;Oxido;1
41361.3697;802973.9693;440.6111246;1;1.60898112;32.33584906;Oxido;1
41361.9221;802973.7926;440.1244226;1;0.97245284;15.10566038;Oxido;1
41362.47376;802973.6135;439.637735;1;1.81313208;32.48679246;Oxido;1
41363.02538;802973.4343;439.151053;1;1.37630188;6.2754717;Oxido;1
41363.577;802973.255;438.6643709;1;1.646717;22.32830188;Oxido;1
41364.12861;802973.0758;438.1776889;1;1.2408302;15.67924528;Oxido;1
41364.68023;802972.8966;437.6910068;1;1.9770566;17.46415094;Oxido;1
41365.23185;802972.7173;437.2043248;1;0.66113208;7.43396226;Oxido;1
41365.78347;802972.5381;436.7176427;1;0.34935848;7.59622642;Oxido;1
41366.33508;802972.3589;436.2309607;1;0.41350944;7.48301886;Oxido;1
41366.8867;802972.1796;435.7442787;1;1.90196228;39.06415094;Oxido;1
41367.43832;802972.0004;435.2575966;1;0.64052832;25.1245283;Oxido;1
41367.78698;802971.8871;434.9499768;2;0.1;12.2;Oxido;1
41362.16338;802960.7569;434.6072427;1;0.67422224;10.71111112;Oxido;1
41362.45793;802960.6724;434.3501277;4;0.12971428;0.51428572;Oxido;1
41362.79481;802960.5758;434.0560523;2;0.06615928;2.46548672;Oxido;1
41363.21086;802960.4565;433.6928773;2;0.06063716;0.2920354;Oxido;1
41353.06692;802976.371;441.0646839;1;0.66378948;4.78947368;Oxido;1
41353.62404;802976.2113;440.573076;1;0.48147368;8.42105264;Oxido;1
41354.17866;802976.0522;440.0784107;1;1.04526316;13.70526316;Oxido;1
41354.73107;802975.8938;439.5810707;1;1.55136844;2.77894736;Oxido;1
41355.28249;802975.7357;439.0825262;1;0.35705264;0.30526316;Oxido;1
41355.77581;802975.5943;438.636406;1;1.124;0.2;Oxido;1
41357.26303;802975.1678;437.291485;1;2.00571428;7.2;Mixto;2
41357.77086;802975.0222;436.8322437;1;1.34857144;4.74285714;Mixto;2
41358.27869;802974.8766;436.3730024;1;2.14685716;13.88571428;Mixto;2
41358.78652;802974.731;435.9137611;1;2.82228572;20.45714286;Mixto;2
41359.33244;802974.5744;435.4200767;4;0.57368944;9.08819876;Mixto;2
41359.91645;802974.407;434.8919491;4;2.11212424;133.6919255;Mixto;2
41360.50045;802974.2395;434.3638216;4;2.28437268;31.1863354;Mixto;2
41361.08446;802974.072;433.8356941;4;1.73749068;36.4037267;Mixto;2
41364.03097;802968.0225;437.8344282;1;1.00628572;9.60816326;Oxido;1
41364.63867;802967.8444;437.3030506;2;0.14285148;0.590099;Oxido;1
41365.1328;802967.6966;436.8702346;2;0.06077228;0.37425742;Oxido;1
41365.62634;802967.5467;436.4374197;2;0.51851484;0.31881188;Oxido;1
41366.11474;802967.3974;436.0088933;4;1.4781818;22.06666666;Oxido;1
41349.45094;802972.1973;438.4536404;1;1.23426644;6.61281618;Oxido;1
41349.99357;802972.0387;437.974227;1;1.14250252;15.8708263;Oxido;1
41350.53299;802971.878;437.4919153;1;1.00482968;16.33423272;Oxido;1
41351.06963;802971.7154;437.0071074;1;1.16256324;12.59932546;Oxido;1
41351.60552;802971.5517;436.5218468;1;0.68147048;7.63001686;Oxido;1
41352.14246;802971.3875;436.0379053;1;0.73137268;7.18145026;Oxido;1
41352.68058;802971.223;435.5554176;1;0.65828668;5.49342328;Oxido;1
41353.21989;802971.0581;435.0743953;1;0.52653624;4.27655986;Oxido;1
41353.76041;802970.8928;434.5948344;1;0.6223946;3.2529511;Oxido;1
41354.30211;802970.7272;434.1167186;1;0.54667116;2.38077572;Oxido;1
41354.84476;802970.5613;433.6397884;1;1.50329172;5.74097808;Oxido;1
41355.38778;802970.3953;433.1633221;1;2.18152444;22.24822934;Oxido;1
41355.9308;802970.2293;432.6868558;1;1.58186172;26.49510962;Oxido;1
41356.47382;802970.0633;432.2103894;1;2.02009444;29.00370994;Oxido;1
41357.01684;802969.8972;431.7339231;1;3.36520068;46.5777403;Oxido;1
41357.55986;802969.7312;431.2574568;1;0.9769646;15.3831366;Oxido;1
41345.37946;802975.9716;437.8932144;1;1.856;21;Oxido;1
41345.83683;802975.8377;437.4888461;2;2.51705264;1.90526316;Oxido;1
41346.46172;802975.6524;436.9316848;1;0.81986928;14.33594772;Oxido;1
41347.01569;802975.4846;436.4314912;1;0.9971242;19.54640522;Oxido;1
41347.56849;802975.3147;435.9306724;1;0.89359476;11.65882352;Oxido;1
41348.12188;802975.143;435.4311938;1;0.80094116;13.46013072;Oxido;1
41348.67607;802974.9694;434.9332694;1;0.65082352;13.24052288;Oxido;1
41349.23105;802974.7939;434.4368967;1;0.33296732;7.00522876;Oxido;1
41349.78684;802974.6165;433.9420816;1;0.66057516;13.28104576;Oxido;1
41350.34343;802974.4372;433.4488196;1;0.42507188;9.19215686;Oxido;1
41350.9006;802974.2566;432.956708;1;0.235817;3.94117648;Oxido;1
41351.45794;802974.0755;432.4649754;1;0.30922876;5.85490196;Oxido;1
41352.01528;802973.8944;431.9732429;1;0.8084706;5.55816994;Oxido;1
41352.57262;802973.7133;431.4815104;1;0.61124184;7.90849674;Oxido;1
41344.2108;802978.9006;437.1622848;2;1.01866668;16.55555556;Oxido;1
41344.81024;802978.713;436.635171;1;0.96464864;33.98918918;Oxido;1
41345.34977;802978.5391;436.1594923;1;0.86929728;20.87567568;Oxido;1
41345.88889;802978.3639;435.6838295;1;0.42129728;10.67567568;Oxido;1
41346.42802;802978.1887;435.2081666;1;0.47924324;8.64324324;Oxido;1
41346.96715;802978.0136;434.7325038;1;1.0065946;24.76216216;Oxido;1
41347.50628;802977.8384;434.256841;1;1.11016216;12.1027027;Oxido;1
41346.02607;802978.3876;438.7981648;2;1.406;8.4;Oxido;1
41346.44811;802978.2616;438.4285428;1;1.45733332;21.38666666;Oxido;1
41346.99724;802978.0928;437.9464273;1;0.82906668;11.52;Oxido;1
41347.54471;802977.9186;437.4643148;1;0.78853332;13.01333334;Oxido;1
41348.09126;802977.7415;436.9822142;1;0.9816;10.24;Oxido;1
41348.63767;802977.564;436.5001235;1;1.11946668;12.37333334;Oxido;1
41349.18409;802977.3864;436.0180328;1;0.9856;7.92;Oxido;1
41342.82325;802976.7003;436.9178118;2;0.56053332;0.50666666;Oxido;1
41343.37224;802976.5398;436.4327046;2;0.4144;0.26666666;Oxido;1
41343.91795;802976.3771;435.9446245;2;0.4984;0.32;Oxido;1
41344.46072;802976.2126;435.4538935;2;0.73146668;1.62666666;Oxido;1
41344.98046;802976.0538;434.9816068;1;0.5871884;11.95072464;Oxido;1
41345.47846;802975.9015;434.528926;1;0.50684056;11.95072464;Oxido;1
41345.97645;802975.7493;434.0762453;1;0.45147828;13.47246376;Oxido;1
41346.47445;802975.597;433.6235646;1;0.37820288;14.08115942;Oxido;1
41346.97245;802975.4448;433.1708839;1;0.45107248;6.0231884;Oxido;1
41347.47044;802975.2925;432.7182031;1;0.6547826;6.28405798;Oxido;1
41344.95556;802983.8905;439.1817434;2;0.55749152;15.63050848;Oxido;1
41345.49546;802983.7327;438.7047803;2;0.61281356;9.60338984;Oxido;1
41346.0322;802983.5729;438.2249407;2;0.36942372;6.3220339;Oxido;1
41346.56603;802983.4111;437.7424764;2;0.73823728;8.6338983;Oxido;1
41347.122;802983.2412;437.2372893;1;0.61560856;18.4822064;Mixto;2
41347.70145;802983.0641;436.7105676;1;0.51237012;14.87188612;Mixto;2
41348.2809;802982.8869;436.1838459;1;0.49611388;6.81743772;Mixto;2
41348.86035;802982.7098;435.6571242;1;1.72108896;6.44021352;Mixto;2
41349.4398;802982.5326;435.1304025;1;0.38745196;6.20676156;Mixto;2
41350.01924;802982.3555;434.6036809;1;0.52558008;5.04483986;Mixto;2
41350.59869;802982.1783;434.0769592;1;0.5698434;5.72704626;Mixto;2
41345.73422;802968.073;435.0817122;5;0.34052172;9.82608696;Oxido;1
41346.79218;802967.7608;434.1560865;6;3.692;10.6;Oxido;1
41347.13118;802967.6578;433.8587932;1;0.85089656;19.68275862;Oxido;1
41347.66239;802967.4957;433.3927693;1;0.57034484;17.91724138;Oxido;1
41348.1935;802967.3333;432.9267483;1;0.84855172;15.90344828;Oxido;1
41348.72462;802967.171;432.4607273;1;0.46786208;10.19310344;Oxido;1
41349.25573;802967.0086;431.9947063;1;0.59006896;8.0137931;Oxido;1
41349.78685;802966.8462;431.5286852;1;0.63310344;8.89655172;Oxido;1
41344.82777;802986.5199;439.275098;1;0.776754;6.11757188;Oxido;1
41345.40752;802986.3571;438.7754106;1;0.64967412;11.05942492;Oxido;1
41345.99075;802986.1968;438.2790151;1;0.58042172;7.26709266;Oxido;1
41346.57692;802986.0385;437.7853819;1;0.67619168;8.63194888;Oxido;1
41347.16429;802985.8811;437.2929072;1;0.63631948;9.35207668;Mixto;2
41347.75168;802985.7237;436.8004639;1;0.4623642;5.76485624;Mixto;2
41348.33908;802985.5663;436.3080207;1;0.50169968;7.17891374;Mixto;2
41348.92647;802985.4089;435.8155775;1;0.29727796;10.30990416;Mixto;2
41341.91453;802974.374;436.3594199;5;0.728;0.4;Oxido;1
41342.25539;802974.275;436.0615898;1;0.66451376;0.23486238;Oxido;1
41342.78947;802974.1181;435.5944917;1;1.18040368;0.22018348;Oxido;1
41343.32275;802973.9585;435.1273935;1;0.2680734;0.4587156;Oxido;1
41343.85536;802973.7967;434.6602965;1;0.64510092;21.35412844;Oxido;1
41344.3877;802973.6339;434.1932031;1;0.7639266;23.9706422;Oxido;1
41344.92003;802973.4712;433.7261107;1;0.69427524;18.50642202;Oxido;1
41345.45237;802973.3084;433.2590184;1;0.46689908;11.85137614;Oxido;1
41345.98471;802973.1457;432.7919261;1;0.46910092;13.23853212;Oxido;1
41346.51704;802972.9829;432.3248337;1;0.4838532;14.4;Oxido;1
41346.51639;802988.6529;440.0033365;2;0.22705884;2.57647058;Oxido;1
41347.14231;802988.4735;439.456967;2;0.10329412;4.17647058;Oxido;1
41347.71299;802988.3098;438.9588066;1;0.70228572;13.45714286;Oxido;1
41348.22845;802988.162;438.5088553;1;0.92171428;5.28571428;Oxido;1
41348.85805;802987.9815;437.9592719;2;0.06861388;1.15247524;Oxido;1
41362.83725;802994.412;443.8887575;5;2.62340424;26.45106382;Oxido;1
41363.28281;802994.2822;443.4959667;1;1.57841288;12.35174262;Oxido;1
41363.82685;802994.1212;443.0116146;1;1.80825736;16.67989276;Oxido;1
41364.36769;802993.9582;442.5243558;1;2.70528688;24.07292226;Oxido;1
41364.90653;802993.7938;442.0353064;1;3.54586596;38.80589812;Oxido;1
41365.44494;802993.6292;441.5458863;1;1.69810188;20.48632708;Mixto;2
41366.04253;802993.4465;441.0026694;2;0.01630768;0.24395604;Mixto;2
41364.35565;802988.7371;444.3528779;2;0.07971292;0.50526316;Oxido;1
41364.86716;802988.585;443.9050449;2;0.09751196;0.64114832;Oxido;1
41365.37715;802988.428;443.457214;2;0.15044976;0.28325358;Oxido;1
41365.91013;802988.2583;442.9878233;4;0.43120132;5.03633388;Mixto;2
41366.4667;802988.0779;442.4968846;4;1.17338136;13.67135842;Mixto;2
41367.02313;802987.8971;442.0059555;4;1.54185924;14.6821604;Mixto;2
41367.57956;802987.7163;441.5150265;4;0.83732244;9.92144026;Mixto;2
41368.13599;802987.5355;441.0240975;4;1.12995744;29.02978724;Mixto;2
41368.69243;802987.3547;440.5331684;4;1.73709328;39.31587562;Mixto;2
41369.24886;802987.1739;440.0422394;4;0.68916532;8.34795418;Mixto;2
41369.80529;802986.9931;439.5513104;4;0.24754172;4.07234042;Mixto;2
41370.26564;802986.8435;439.1451489;2;0.4544;7.88;Mixto;2
41362.9975;802991.7162;444.2449411;1;0.0837802;0.2967033;Oxido;1
41363.57377;802991.5476;443.7296746;2;0.78905576;2.70408922;Oxido;1
41364.05809;802991.403;443.2861388;2;0.02581412;0.24163568;Mixto;2
41364.5382;802991.2573;442.8383123;2;0.68785132;1.5591078;Mixto;2
41365.01629;802991.1113;442.3884635;2;1.2639108;13.35390334;Mixto;2
41365.93039;802990.8318;441.5277942;1;1.70690908;37.34545454;Mixto;2
41367.24514;802990.4298;440.2899026;4;1.557;50.9;Mixto;2
41367.61469;802990.3169;439.9419547;2;0.128;0.2;Sulfuro;3
41368.37737;803000.5925;442.0108217;2;0.18331916;1.32340426;Oxido;1
41368.9523;803000.4208;441.5072777;2;0.14723404;1.2212766;Oxido;1
41369.52531;803000.2428;441.0037355;2;0.14893616;2.19148936;Oxido;1
41370.04814;803000.0753;440.5430509;4;1.29415384;1;Oxido;1
41370.49986;802999.9286;440.1445191;2;0.01474576;0.2;Oxido;1
41370.9297;802999.789;439.7652744;2;0.01;0.2;Oxido;1
41357.68986;802983.021;443.0077982;1;1.28576744;25.92757476;Oxido;1
41358.24067;802982.86;442.5210695;1;1.16914284;13.79468438;Oxido;1
41358.78818;802982.6968;442.0313412;1;0.88027908;13.93621262;Mixto;2
41359.33274;802982.5317;441.538957;1;0.87812624;23.5667774;Mixto;2
41367.1272;803000.9446;442.0059611;2;0.17073676;1.97436684;Oxido;1
41366.56279;803001.1065;441.5132833;2;0.01;0.2;Oxido;1
41365.99839;803001.2683;441.0206055;2;0.07378052;0.30406754;Mixto;2
41365.43415;803001.4301;440.5277096;2;0.0696086;0.25249424;Mixto;2
41364.87069;803001.5917;440.0338442;2;0.03819188;0.2;Mixto;2
41364.30849;803001.7529;439.5384493;2;0.02898236;0.2;Mixto;2
41363.74758;803001.9137;439.0414908;2;0.0126984;0.2;Mixto;2
41363.18796;803002.0742;438.5429684;2;0.01;0.2;Mixto;2
41362.62961;803002.2343;438.0428879;2;0.01260936;0.2;Mixto;2
41362.07252;803002.394;437.5412665;2;0.01782808;0.2;Mixto;2
41361.51626;803002.5535;437.0386502;2;0.15142748;0.2;Mixto;2
41360.96021;803002.713;436.5358002;2;0.01;0.2;Mixto;2
41360.40415;803002.8724;436.0329503;2;0.10312816;0.2;Mixto;2
41359.8481;803003.0319;435.5301003;2;0.03968072;0.25218726;Mixto;2
41359.29204;803003.1913;435.0272504;2;0.62641596;2.19846508;Sulfuro;3
41358.73599;803003.3508;434.5244004;2;0.39071372;3.94213354;Sulfuro;3
41358.17994;803003.5102;434.0215505;2;0.020307;0.35656178;Sulfuro;3
41357.78969;802985.4158;443.2422648;1;0.844;15.3;Oxido;1
41358.37681;802985.2404;442.7280067;1;1.042;25.7;Oxido;1
41358.9273;802985.0695;442.2442855;2;2.07565956;11.2893617;Mixto;2
41359.44157;802984.9047;441.7911005;2;0.92643972;15.04539008;Mixto;2
41343.85212;802989.4155;438.7524799;2;1.007;11.45;Oxido;1
41344.44025;802989.2433;438.2382429;2;0.172;4;Oxido;1
41345.02741;802989.0678;437.7240064;2;0.437;5.25;Mixto;2
41345.56982;802988.9031;437.2483384;1;0.37482352;9.05882352;Mixto;2
41346.06797;802988.7508;436.8112424;1;0.62141176;5.12941176;Mixto;2
41346.56612;802988.5985;436.3741469;1;0.36376472;16.16470588;Mixto;2
41347.06427;802988.4462;435.9370513;1;0.12517648;2.92941176;Mixto;2
41347.56242;802988.2939;435.4999557;1;0.41482352;7.71764706;Mixto;2
41348.09475;802988.1312;435.0328634;4;0.33234484;5.42068966;Mixto;2
41348.66127;802987.958;434.5357743;4;0.29344828;4.69310344;Mixto;2
41349.2278;802987.7848;434.0386852;4;0.76268964;5.9;Mixto;2
41349.79432;802987.6116;433.5415961;4;0.66475864;4.0862069;Mixto;2
41350.36084;802987.4384;433.044507;4;0.64537932;3.17586206;Sulfuro;3
41350.92736;802987.2652;432.547418;4;0.57386208;6.51724138;Sulfuro;3
41351.49389;802987.092;432.0503289;4;0.30531036;3.80689656;Sulfuro;3
41352.06041;802986.9188;431.5532398;4;0.22931036;4.71034482;Sulfuro;3
41352.62693;802986.7456;431.0561507;4;0.3595862;4.10344828;Sulfuro;3
41347.3521;802975.4085;438.6427838;1;0.77670256;16.36392824;Oxido;1
41347.90824;802975.2459;438.1565544;1;0.65754864;12.18677998;Oxido;1
41348.46352;802975.0803;437.6703253;1;0.7026138;15.95335222;Oxido;1
41349.0179;802974.9121;437.1839115;1;0.63539564;17.82190746;Oxido;1
41349.57118;802974.743;436.6965881;1;0.66620964;10.52766762;Oxido;1
41350.12323;802974.5743;436.2077765;1;0.7694542;12.53295562;Oxido;1
41350.67403;802974.4059;435.7174463;1;0.72285176;12.44815864;Oxido;1
41351.2236;802974.2379;435.2256028;1;2.81604912;15.85136922;Oxido;1
41351.77193;802974.0702;434.7322433;1;0.29548252;4.60982058;Oxido;1
41352.31902;802973.903;434.2373585;1;0.28834372;4.23852692;Oxido;1
41352.86522;802973.736;433.7414019;1;0.27722756;2.73031162;Oxido;1
41353.41116;802973.569;433.2451401;1;0.44017376;4.02776204;Oxido;1
41353.9571;802973.4021;432.7488783;1;0.5149122;4.4256846;Oxido;1
41354.50304;802973.2352;432.2526165;1;1.403305;5.03116148;Oxido;1
41343.81073;802971.2217;435.8687784;5;0.464;11.76;Oxido;1
41344.22707;802971.1041;435.5028017;2;0.56421052;0.4;Oxido;1
41344.69133;802970.9749;435.0918811;2;0.30589472;0.22105264;Oxido;1
41345.15442;802970.8482;434.6788403;2;0.14042104;0.32631578;Oxido;1
41345.65939;802970.7119;434.225392;1;0.71701776;12.4;Oxido;1
41346.2066;802970.5639;433.7326111;1;1.85128996;25.30295858;Oxido;1
41346.75342;802970.4145;433.2398313;1;2.99031952;58.4887574;Oxido;1
41347.29985;802970.2637;432.7470528;1;0.5975858;11.95857988;Oxido;1
41347.84587;802970.1114;432.2542737;1;1.08011836;23.13372782;Oxido;1
41348.93674;802969.8026;431.2687129;1;3.79465088;36.22011834;Oxido;1
41349.48172;802969.6466;430.7759359;1;1.61581064;26.68402366;Oxido;1
41350.02663;802969.4904;430.2831627;1;0.59997632;17.9964497;Oxido;1
41351.44636;802979.4299;441.0646484;1;1.871;13.6;Oxido;1
41352.03171;802979.2586;440.5469923;1;0.684;24.9;Oxido;1
41352.69635;802979.0594;439.950511;4;1.00341748;11.06601942;Oxido;1
41353.32544;802978.8682;439.380788;1;0.56078872;5.52957746;Oxido;1
41353.83787;802978.7115;438.9149861;1;1.05932396;17.83943662;Oxido;1
41347.11174;802972.876;437.5627753;1;1.54106668;6.04;Oxido;1
41347.65895;802972.7098;437.0776178;1;0.84666668;8.12;Oxido;1
41348.20105;802972.5359;436.5894856;1;0.8528;6.29333334;Oxido;1
41348.73858;802972.355;436.0987143;1;0.5856;6.64;Oxido;1
41349.27393;802972.1709;435.6067344;1;0.62693332;10.41333334;Oxido;1
41349.80912;802971.9867;435.1146901;1;0.45733332;8.36;Oxido;1
41350.34432;802971.8024;434.6226458;1;0.556;9.85333334;Oxido;1
41350.87951;802971.6181;434.1306015;1;0.9208;7.96;Oxido;1
41351.9499;802971.2495;433.146513;1;0.55786668;8.54666666;Oxido;1
41352.48492;802971.0657;432.6540897;1;0.45493332;3.66666666;Oxido;1
41353.01937;802970.8832;432.1605586;1;0.5248;4.49333334;Oxido;1
41353.55305;802970.7025;431.6655553;1;0.46186668;4.37333334;Oxido;1
41354.08595;802970.5237;431.1690779;1;2.0512;10.24;Oxido;1
41354.6181;802970.3466;430.6711362;1;0.82373332;22.37333334;Oxido;1
41355.14948;802970.1714;430.1717276;1;0.93626668;92.88;Oxido;1
41355.68011;802969.9979;429.6708796;1;0.652;57.17333334;Oxido;1
41356.21028;802969.8254;429.1691789;1;0.66266668;12.29333334;Oxido;1
41356.74036;802969.6532;428.6673309;1;0.97813332;13.53333334;Oxido;1
41357.27044;802969.481;428.165483;1;0.296;7.34666666;Mixto;2
41364.18523;802996.5911;443.2803235;2;0.03167488;1.1359606;Oxido;1
41364.78216;802996.4163;442.7583734;2;0.01;0.2;Mixto;2
41365.3781;802996.2381;442.236422;2;0.02182268;0.217734;Mixto;2
41365.97324;802996.0572;441.7144737;2;0.03563548;0.28078818;Mixto;2
41366.56809;802995.8753;441.1925301;2;2.57062068;12.22463054;Mixto;2
41367.20982;802995.6791;440.6294482;4;3.99634044;70.1106383;Mixto;2
41367.92042;802995.4619;440.0059442;2;2.1304;5.96;Mixto;2
41361.11078;802994.8754;443.5031919;2;1.05244444;3.37777778;Oxido;1
41361.64172;802994.7261;443.0403789;2;0.03144444;0.35555556;Oxido;1
41362.17339;802994.5794;442.5775661;2;0.02733332;0.2;Oxido;1
41362.70575;802994.4352;442.1147535;2;0.02655556;0.2;Oxido;1
41363.23847;802994.2923;441.6519442;2;0.05;0.2;Oxido;1
41363.77617;802994.1482;441.1848519;1;2.2138182;22.63636364;Mixto;2
41364.31879;802994.0028;440.7134743;1;1.12945456;18.12727272;Mixto;2
41365.36581;802993.7223;439.8039298;4;1.92063492;17.91428572;Mixto;2
41365.83197;802993.5974;439.3989736;4;1.38641268;12.02222222;Mixto;2
41356.12792;802978.0847;442.1402799;1;0.967;19.5;Oxido;1
41356.6977;802977.918;441.6421133;2;0.21786668;2.50666666;Oxido;1
41357.24821;802977.7537;441.1600161;2;0.4744;10.10666666;Oxido;1
41357.79717;802977.5871;440.6783007;1;0.68053464;10.00753342;Oxido;1
41358.34439;802977.4199;440.1962559;1;1.6518882;10.33414338;Mixto;2
41358.8904;802977.2529;439.7127473;1;2.19447872;9.12077764;Mixto;2
41359.43518;802977.0864;439.2277493;1;1.10932684;9.21603888;Mixto;2
41359.97876;802976.9202;438.741273;1;2.6878056;11.49040098;Mixto;2
41360.52113;802976.7544;438.2533134;1;3.08676548;9.70230862;Mixto;2
41361.06229;802976.5889;437.7638584;1;1.3036452;5.36573512;Mixto;2
41361.60255;802976.4237;437.2733292;1;0.9944836;4.5346294;Mixto;2
41362.14254;802976.2586;436.7824777;1;0.55978616;11.9800729;Mixto;2
41362.68253;802976.0935;436.2916263;1;0.78003404;19.84495748;Mixto;2
41363.22251;802975.9285;435.8007749;1;0.58189064;4.98444714;Mixto;2
41366.32332;802993.3743;444.1823007;2;0.02133004;0.34778326;Oxido;1
41366.91641;802993.2078;443.6533458;2;0.01;0.2;Oxido;1
41367.50462;802993.0462;443.117435;2;0.01;0.2;Oxido;1
41368.08895;802992.8886;442.5760693;2;0.0193596;0.2;Oxido;1
41368.67182;802992.7324;442.0327353;2;0.0183744;0.2;Oxido;1
41358.72508;802977.3538;442.2018422;2;1.96861856;38.95876288;Oxido;1
41359.36043;802977.1757;441.6481615;1;1.58389372;24.66666666;Mixto;2
41359.91658;802977.0235;441.164311;1;0.5735942;8.45072464;Mixto;2
41360.47334;802976.8735;440.680463;1;1.41516908;7.997343;Mixto;2
41361.03032;802976.7242;440.1966189;1;1.42463768;11.70434782;Mixto;2
41361.58729;802976.575;439.7127751;1;0.90741544;2.69202898;Mixto;2
41362.14427;802976.4257;439.2289314;1;1.28932852;8.91642512;Mixto;2
41362.70124;802976.2765;438.7450876;1;1.33667148;8.30966184;Mixto;2
41363.25821;802976.1273;438.2612438;1;0.95800484;15.46111112;Mixto;2
41363.81519;802975.978;437.7774001;1;1.18336232;13.37608696;Oxido;1
41364.37216;802975.8288;437.2935563;1;0.6910338;9.68937198;Oxido;1
41364.92914;802975.6795;436.8097126;1;0.58761836;7.61062802;Oxido;1
41353.91411;802978.7304;441.6059368;4;0.49128084;10.10787352;Oxido;1
41354.44732;802978.5627;441.1316311;4;0.82347676;11.15784252;Oxido;1
41354.97374;802978.3824;440.6545009;4;1.09054432;19.64426534;Mixto;2
41355.49388;802978.1904;440.1747638;4;1.36013392;25.76974582;Mixto;2
41356.01078;802977.9926;439.6938047;4;0.76874892;20.85592064;Mixto;2
41356.52737;802977.7943;439.2127942;4;3.65046496;16.99355238;Mixto;2
41357.04395;802977.596;438.7317836;4;2.91767636;7.83397396;Sulfuro;3
41357.56054;802977.3977;438.2507731;4;1.13050216;12.01227526;Sulfuro;3
41358.07713;802977.1994;437.7697625;4;1.76355116;6.60297582;Sulfuro;3
41358.59372;802977.0011;437.288752;4;0.86861748;14.89386236;Sulfuro;3
41359.11014;802976.8028;436.807527;4;0.51432612;6.06274024;Sulfuro;3
41359.62583;802976.6049;436.3254083;4;0.63088408;5.7701178;Sulfuro;3
41360.14038;802976.4074;435.8418976;4;0.58002976;11.48270304;Sulfuro;3
41360.65375;802976.2103;435.3569775;4;0.43517668;7.1082455;Sulfuro;3
41361.16597;802976.0137;434.8706591;4;0.39149908;10.80805952;Mixto;2
41361.67703;802975.8175;434.3829339;4;0.72498452;17.18202108;Mixto;2
41362.18694;802975.6218;433.8937987;4;0.26741972;4.26075636;Mixto;2
41362.69593;802975.4264;433.4035819;4;0.604;6.61735896;Mixto;2
41363.20461;802975.2311;432.9129876;4;0.57939244;2.60024798;Sulfuro;3
41363.71328;802975.0358;432.4223932;4;0.79553628;7.07365158;Sulfuro;3
41364.22195;802974.8406;431.9317988;4;0.4542914;11.58549288;Mixto;2
41364.73062;802974.6453;431.4412044;4;0.726956;10.04724116;Mixto;2
41365.7195;802972.7161;439.5571;1;0.85304856;9.49320388;Oxido;1
41365.7195;802972.7161;438.7331;1;1.14194176;4.44854368;Oxido;1
41365.7195;802972.7161;437.9091;1;1.40528156;6.46601942;Oxido;1
41365.7195;802972.7161;437.0851;1;0.85258252;19.09902912;Oxido;1
41365.7195;802972.7161;436.2611;1;0.79083496;18.79417476;Oxido;1
41361.00217;802976.6999;442.1545343;1;1.17657144;17.98241758;Mixto;2
41361.55787;802976.5309;441.6670296;1;0.81595604;5.01098902;Mixto;2
41362.1108;802976.3531;441.1795239;1;0.78830768;14.22637362;Mixto;2
41362.66128;802976.1677;440.6920315;1;1.50927472;10.27912088;Mixto;2
41363.21063;802975.9788;440.2045718;1;0.86835164;9.34725274;Mixto;2
41363.75989;802975.7896;439.7171246;1;1.0264176;19.74285714;Oxido;1
41359.33863;802979.7888;442.9778629;1;0.97753848;10.04615384;Oxido;1
41359.97242;802979.6029;442.4167613;1;0.54769232;13.12307692;Oxido;1
41360.60185;802979.4142;441.8516955;1;0.62646152;10.98461538;Oxido;1
41361.20417;802979.2309;441.3057471;2;2.687;4.3;Mixto;2
41361.77674;802979.0558;440.7852736;1;0.77037288;15.8440678;Mixto;2
41362.3445;802978.8823;440.2691739;1;1.00942372;8.27457628;Mixto;2
41362.91227;802978.7087;439.7530741;1;2.97037288;14.2;Mixto;2
41363.48003;802978.5351;439.2369743;1;4.02555932;18.86779662;Mixto;2
41364.04779;802978.3615;438.7208746;1;1.71444068;6.42372882;Mixto;2
41364.61555;802978.1879;438.2047748;1;0.6598644;9.06101694;Mixto;2
41360.27675;802992.5089;443.8635221;2;1.692;19.39428572;Oxido;1
